	year	 month	carrier	carrier_name	airport	airport_name	arr_flights	arr_del15	carrier_ct	 weather_ct	nas_ct	security_ct	late_aircraft_ct	arr_cancelled	arr_diverted	 arr_delay	 carrier_delay	weather_delay	nas_delay	security_delay	late_aircraft_delay	Unnamed: 21
270	2005	2	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	539.0	135.0	40.1	20.82	57.3	0.0	16.78	16.0	1.0	5809.0	1686.0	1201.0	2004.0	0.0	918.0	
271	2005	2	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	148.0	31.0	13.09	3.3	14.61	0.0	0.0	8.0	0.0	1425.0	457.0	205.0	763.0	0.0	0.0	
272	2005	2	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	1756.0	327.0	90.0	8.0	203.0	3.0	23.0	80.0	0.0	21550.0	4495.0	620.0	15220.0	140.0	1075.0	
273	2005	2	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	226.0	74.0	8.57	0.3	52.8	0.0	12.33	2.0	0.0	4621.0	773.0	23.0	3150.0	0.0	675.0	
274	2005	2	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7791.0	1426.0	252.63	18.42	874.6	0.0	280.35	72.0	5.0	87082.0	15732.0	1130.0	50606.0	0.0	19614.0	
275	2005	2	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	490.0	133.0	27.9	1.68	71.97	0.0	31.45	13.0	0.0	6827.0	1156.0	127.0	3892.0	0.0	1652.0	
276	2005	3	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7662.0	1955.0	223.96	47.68	1188.37	7.41	487.58	106.0	21.0	111045.0	17287.0	3111.0	56656.0	305.0	33686.0	
277	2005	3	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	124.0	39.0	12.85	0.0	23.54	0.0	2.61	0.0	0.0	1973.0	1085.0	0.0	784.0	0.0	104.0	
278	2005	3	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	412.0	132.0	20.94	3.19	84.9	0.0	22.97	8.0	3.0	6323.0	688.0	209.0	3930.0	0.0	1496.0	
279	2005	3	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	186.0	55.0	9.66	0.0	35.36	0.0	9.98	0.0	1.0	2740.0	292.0	1.0	1797.0	0.0	650.0	
280	2005	3	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	604.0	175.0	37.67	3.0	98.01	0.98	35.34	13.0	1.0	9396.0	2305.0	187.0	4397.0	101.0	2406.0	
281	2005	3	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
282	2005	3	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	279.0	80.0	15.11	0.0	59.02	0.0	5.86	3.0	2.0	3517.0	836.0	0.0	2429.0	0.0	252.0	
283	2005	3	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7249.0	1425.0	124.3	15.56	684.7	0.47	599.97	272.0	14.0	71618.0	10938.0	1366.0	28726.0	18.0	30570.0	
284	2005	3	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	553.0	174.0	65.26	30.94	65.17	0.0	12.64	16.0	0.0	9253.0	4162.0	2232.0	2231.0	0.0	628.0	
285	2005	3	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	166.0	37.0	9.37	11.06	16.52	0.0	0.06	8.0	0.0	1727.0	467.0	633.0	626.0	0.0	1.0	
286	2005	3	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2371.0	506.0	125.0	17.0	321.0	0.0	43.0	55.0	0.0	27494.0	5232.0	1388.0	18748.0	0.0	2126.0	
287	2005	3	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	268.0	83.0	13.04	0.79	50.82	0.0	18.35	3.0	0.0	4357.0	660.0	31.0	2626.0	0.0	1040.0	
288	2005	3	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8361.0	1733.0	324.39	27.8	987.72	0.92	392.17	82.0	23.0	103665.0	19412.0	2473.0	52559.0	33.0	29188.0	
289	2005	3	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	546.0	150.0	45.31	0.66	70.05	0.0	33.98	17.0	0.0	6588.0	1877.0	41.0	2824.0	0.0	1846.0	
290	2005	4	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7131.0	1091.0	192.89	22.06	617.12	2.55	256.39	34.0	5.0	55153.0	14283.0	1590.0	25532.0	102.0	13646.0	
291	2005	4	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	120.0	48.0	14.08	0.0	30.77	0.45	2.7	0.0	0.0	1569.0	580.0	0.0	877.0	19.0	93.0	
292	2005	4	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	415.0	91.0	21.98	2.5	52.76	0.82	12.94	0.0	0.0	4334.0	1218.0	190.0	2073.0	47.0	806.0	
293	2005	4	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	180.0	34.0	8.81	1.0	12.17	0.0	12.02	2.0	0.0	1689.0	547.0	58.0	445.0	0.0	639.0	
294	2005	4	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	579.0	112.0	39.95	3.76	55.76	0.0	12.53	9.0	0.0	6003.0	2676.0	268.0	1973.0	0.0	1086.0	
295	2005	4	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	5.0	2.0	0.18	1.82	0.0	0.0	0.0	0.0	0.0	144.0	11.0	133.0	0.0	0.0	0.0	
296	2005	4	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	270.0	61.0	13.01	0.0	37.29	1.17	9.52	1.0	0.0	2434.0	620.0	0.0	1185.0	18.0	611.0	
297	2005	4	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7095.0	892.0	122.15	10.86	411.54	0.0	347.44	167.0	3.0	43438.0	10823.0	732.0	15771.0	0.0	16112.0	
298	2005	4	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	535.0	99.0	42.25	17.92	32.72	0.0	6.11	7.0	1.0	4322.0	1987.0	792.0	1243.0	0.0	300.0	
299	2005	4	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	160.0	22.0	6.52	4.54	10.07	0.0	0.88	4.0	0.0	1028.0	377.0	236.0	334.0	0.0	81.0	
300	2005	4	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2220.0	310.0	88.0	12.0	153.0	0.0	57.0	54.0	0.0	17090.0	3773.0	675.0	9312.0	0.0	3330.0	
301	2005	4	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	246.0	48.0	8.65	0.66	32.43	0.0	6.25	2.0	0.0	2175.0	420.0	29.0	1375.0	0.0	351.0	
302	2005	4	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8164.0	888.0	220.95	11.53	426.42	0.0	229.1	100.0	6.0	45048.0	11982.0	1019.0	17115.0	0.0	14932.0	
303	2005	4	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	514.0	88.0	31.35	1.62	27.67	0.0	27.37	9.0	0.0	3795.0	1146.0	69.0	1071.0	0.0	1509.0	
304	2005	5	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7272.0	1331.0	171.18	27.65	784.32	0.81	347.04	60.0	18.0	93572.0	14560.0	2330.0	48536.0	33.0	28113.0	
305	2005	5	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	124.0	56.0	27.2	0.0	19.28	1.0	8.51	0.0	1.0	3549.0	1623.0	0.0	1415.0	28.0	483.0	
306	2005	5	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	412.0	92.0	13.55	1.99	67.02	0.37	9.06	2.0	2.0	6494.0	1047.0	69.0	4496.0	7.0	875.0	
307	2005	5	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	186.0	35.0	10.99	0.42	16.6	0.0	6.98	1.0	1.0	2003.0	421.0	36.0	1029.0	0.0	517.0	
308	2005	5	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	512.0	115.0	20.74	1.02	74.41	0.0	18.83	10.0	3.0	5948.0	1060.0	43.0	3431.0	0.0	1414.0	
309	2005	5	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	4.0	1.0	0.55	0.0	0.45	0.0	0.0	1.0	0.0	62.0	34.0	0.0	28.0	0.0	0.0	
310	2005	5	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	278.0	55.0	8.05	1.72	40.82	0.0	4.41	5.0	0.0	2316.0	310.0	124.0	1716.0	0.0	166.0	
311	2005	5	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7421.0	1348.0	133.18	26.94	668.07	0.0	519.81	340.0	13.0	79806.0	8867.0	2375.0	36708.0	0.0	31856.0	
312	2005	5	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	646.0	135.0	33.68	26.03	65.96	0.0	9.33	6.0	2.0	6584.0	1696.0	1730.0	2671.0	0.0	487.0	
313	2005	5	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	255.0	39.0	10.1	10.82	17.54	0.0	0.53	8.0	0.0	2570.0	482.0	1097.0	975.0	0.0	16.0	
314	2005	5	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2299.0	383.0	109.0	3.0	232.0	1.0	38.0	77.0	0.0	23921.0	4238.0	124.0	16426.0	55.0	3078.0	
315	2005	5	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	256.0	64.0	9.94	1.04	43.57	0.0	9.45	4.0	0.0	4774.0	360.0	100.0	3523.0	0.0	791.0	
316	2005	5	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8291.0	1408.0	281.4	20.22	729.71	0.0	376.67	130.0	13.0	97210.0	21505.0	1378.0	44864.0	0.0	29463.0	
317	2005	5	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	567.0	133.0	31.07	2.19	73.26	0.0	26.48	8.0	2.0	7100.0	1323.0	261.0	4005.0	0.0	1511.0	
318	2005	6	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7216.0	2038.0	252.16	68.08	1081.13	1.72	634.91	78.0	24.0	132497.0	20992.0	5448.0	57143.0	47.0	48867.0	
319	2005	6	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	120.0	79.0	33.01	0.99	36.26	1.0	7.75	1.0	0.0	3656.0	1469.0	239.0	1452.0	53.0	443.0	
320	2005	6	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	432.0	137.0	13.72	1.24	106.11	0.41	15.52	4.0	0.0	8615.0	670.0	100.0	6427.0	7.0	1411.0	
321	2005	6	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	176.0	50.0	4.56	1.0	22.68	0.0	21.76	2.0	1.0	4677.0	422.0	151.0	1651.0	0.0	2453.0	
322	2005	6	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	476.0	167.0	37.43	0.38	90.4	0.0	38.79	6.0	1.0	8599.0	2004.0	16.0	4059.0	0.0	2520.0	
323	2005	6	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	270.0	80.0	20.24	0.0	51.07	0.0	8.69	0.0	0.0	3812.0	1202.0	0.0	2257.0	0.0	353.0	
324	2005	6	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7188.0	1878.0	181.32	20.87	770.91	0.33	904.57	292.0	11.0	115898.0	17225.0	1936.0	42047.0	11.0	54679.0	
325	2005	6	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	603.0	212.0	72.45	34.61	92.67	0.0	12.27	11.0	0.0	11641.0	4124.0	2198.0	4394.0	0.0	925.0	
326	2005	6	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	265.0	79.0	14.96	15.06	48.98	0.0	0.0	7.0	1.0	4516.0	563.0	1197.0	2756.0	0.0	0.0	
327	2005	6	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2053.0	640.0	227.0	15.0	335.0	1.0	62.0	62.0	0.0	38147.0	9219.0	1106.0	23089.0	21.0	4712.0	
328	2005	6	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	275.0	72.0	8.03	3.81	51.16	0.0	9.0	6.0	0.0	4087.0	421.0	354.0	2651.0	0.0	661.0	
329	2005	6	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8118.0	2012.0	463.57	40.36	945.22	0.0	562.85	155.0	15.0	131416.0	31797.0	3224.0	52021.0	0.0	44374.0	
330	2005	6	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	564.0	199.0	45.94	8.93	95.02	0.0	49.12	16.0	0.0	12911.0	2316.0	977.0	5652.0	0.0	3966.0	
331	2005	7	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7471.0	2167.0	378.36	71.08	1063.11	3.1	651.36	160.0	25.0	165508.0	34569.0	5562.0	65713.0	196.0	59468.0	
332	2005	7	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	124.0	41.0	14.78	2.0	19.21	0.0	5.01	0.0	1.0	2284.0	893.0	137.0	982.0	0.0	272.0	
333	2005	7	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	441.0	168.0	25.65	5.77	100.37	2.11	34.09	7.0	2.0	13680.0	1481.0	654.0	8526.0	51.0	2968.0	
334	2005	7	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	180.0	65.0	12.12	0.24	25.99	0.0	26.64	3.0	4.0	5695.0	510.0	22.0	2205.0	0.0	2958.0	
335	2005	7	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	487.0	205.0	47.12	4.43	91.37	0.0	62.07	13.0	1.0	15201.0	3994.0	307.0	5383.0	0.0	5517.0	
336	2005	7	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	277.0	102.0	31.13	0.0	61.14	0.0	9.72	3.0	0.0	6005.0	2057.0	0.0	3463.0	0.0	485.0	
337	2005	7	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7308.0	1632.0	206.64	25.68	701.78	1.19	696.71	384.0	21.0	114202.0	19688.0	2320.0	44898.0	45.0	47251.0	
338	2005	7	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	592.0	226.0	94.86	32.0	80.98	0.0	18.16	19.0	2.0	12509.0	4972.0	1922.0	4307.0	0.0	1308.0	
339	2005	7	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	283.0	78.0	25.15	10.13	41.72	0.0	1.0	12.0	1.0	5086.0	1210.0	815.0	2815.0	0.0	246.0	
340	2005	7	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	1978.0	496.0	202.0	9.0	234.0	2.0	49.0	97.0	0.0	37030.0	9073.0	853.0	23748.0	40.0	3316.0	
341	2005	7	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	280.0	82.0	11.95	2.02	46.2	0.0	21.82	6.0	0.0	5792.0	534.0	195.0	3465.0	0.0	1598.0	
342	2005	7	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8303.0	2135.0	522.72	41.01	970.29	1.0	599.98	199.0	38.0	157170.0	38879.0	3514.0	63309.0	111.0	51357.0	
343	2005	7	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	559.0	244.0	57.82	9.5	111.66	0.0	65.02	17.0	4.0	17740.0	3299.0	889.0	8532.0	0.0	5020.0	
344	2005	8	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7427.0	1506.0	246.11	61.24	747.65	1.0	450.0	121.0	8.0	80443.0	16298.0	4307.0	33009.0	35.0	26794.0	
345	2005	8	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	124.0	34.0	13.54	0.0	16.4	1.66	2.4	1.0	0.0	1922.0	984.0	0.0	803.0	36.0	99.0	
346	2005	8	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	447.0	125.0	26.39	3.91	71.38	3.59	19.73	4.0	0.0	6816.0	1186.0	224.0	4004.0	158.0	1244.0	
347	2005	8	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	179.0	44.0	9.93	0.0	20.0	0.0	14.07	0.0	0.0	2459.0	429.0	0.0	1011.0	0.0	1019.0	
348	2005	8	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	489.0	171.0	36.79	3.78	69.35	0.0	61.08	9.0	2.0	11208.0	2714.0	452.0	3110.0	0.0	4932.0	
349	2005	8	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	279.0	67.0	18.72	0.76	35.09	0.0	12.43	1.0	0.0	3126.0	1152.0	73.0	1265.0	0.0	636.0	
350	2005	8	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7396.0	1336.0	172.18	22.21	535.77	1.1	604.75	159.0	8.0	74435.0	14368.0	1514.0	26474.0	99.0	31980.0	
351	2005	8	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	614.0	241.0	129.96	13.91	72.27	0.0	24.85	14.0	0.0	12021.0	7127.0	691.0	2414.0	0.0	1789.0	
352	2005	8	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	283.0	56.0	15.77	10.31	29.92	0.0	0.0	6.0	0.0	2895.0	677.0	804.0	1414.0	0.0	0.0	
353	2005	8	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2233.0	444.0	225.0	14.0	141.0	2.0	62.0	45.0	0.0	23722.0	9787.0	769.0	9958.0	82.0	3126.0	
354	2005	8	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	297.0	70.0	13.82	2.41	37.31	1.0	15.46	3.0	0.0	3371.0	786.0	273.0	1421.0	60.0	831.0	
355	2005	8	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8315.0	1300.0	328.94	29.63	577.67	1.16	362.6	134.0	19.0	79977.0	19686.0	2033.0	32204.0	63.0	25991.0	
356	2005	8	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	579.0	139.0	35.04	0.5	69.17	0.0	34.29	10.0	0.0	6208.0	1302.0	50.0	2949.0	0.0	1907.0	
357	2005	9	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6843.0	1302.0	188.2	21.43	697.82	0.0	394.55	92.0	4.0	75437.0	13209.0	1480.0	33472.0	0.0	27276.0	
358	2005	9	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	120.0	18.0	5.41	0.0	9.85	0.0	2.74	0.0	0.0	584.0	164.0	0.0	362.0	0.0	58.0	
359	2005	9	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	417.0	93.0	9.99	4.23	64.77	0.0	14.0	11.0	0.0	4895.0	431.0	313.0	3541.0	0.0	610.0	
360	2005	9	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	159.0	21.0	3.1	0.0	12.9	0.0	5.0	0.0	0.0	1128.0	209.0	0.0	745.0	0.0	174.0	
361	2005	9	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	406.0	72.0	20.28	0.0	39.04	0.0	12.68	9.0	1.0	3024.0	904.0	0.0	1577.0	0.0	543.0	
362	2005	9	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	267.0	44.0	13.27	1.0	23.15	0.0	6.57	3.0	1.0	1991.0	545.0	72.0	1047.0	0.0	327.0	
363	2005	9	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7058.0	1141.0	142.49	32.1	528.58	0.89	436.94	186.0	8.0	65045.0	11153.0	2623.0	28494.0	39.0	22736.0	
364	2005	9	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	584.0	195.0	80.58	27.33	78.95	0.0	8.13	9.0	0.0	10322.0	4733.0	1912.0	3037.0	0.0	640.0	
365	2005	9	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	283.0	65.0	14.27	11.76	38.97	0.0	0.0	3.0	0.0	3372.0	417.0	939.0	2016.0	0.0	0.0	
366	2005	9	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2534.0	423.0	133.0	3.0	243.0	5.0	39.0	62.0	0.0	25377.0	5915.0	142.0	16752.0	95.0	2473.0	
367	2005	9	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	260.0	62.0	4.03	3.44	42.84	0.42	11.27	9.0	1.0	3468.0	122.0	352.0	2348.0	10.0	636.0	
368	2005	9	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8017.0	1179.0	199.48	12.53	653.39	0.0	313.6	87.0	5.0	69173.0	14407.0	989.0	33070.0	0.0	20707.0	
369	2005	9	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	526.0	102.0	17.65	3.13	65.57	0.0	15.65	9.0	0.0	5053.0	796.0	280.0	3034.0	0.0	943.0	
370	2005	10	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6930.0	785.0	141.94	30.29	362.03	0.0	250.74	103.0	12.0	39350.0	7293.0	1978.0	14739.0	0.0	15340.0	
371	2005	10	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	124.0	17.0	8.92	0.0	6.08	1.0	1.0	0.0	0.0	856.0	578.0	0.0	204.0	23.0	51.0	
372	2005	10	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	419.0	67.0	13.16	1.99	27.57	0.66	23.63	2.0	1.0	3564.0	576.0	169.0	1409.0	19.0	1391.0	
373	2005	10	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	149.0	17.0	4.89	0.0	4.93	0.0	7.18	0.0	1.0	1146.0	341.0	0.0	242.0	0.0	563.0	
374	2005	10	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	419.0	77.0	27.18	2.01	27.19	0.0	20.62	4.0	1.0	2993.0	1034.0	46.0	1207.0	0.0	706.0	
375	2005	10	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	279.0	51.0	9.98	0.0	31.85	0.0	9.18	0.0	2.0	1672.0	358.0	0.0	915.0	0.0	399.0	
376	2005	10	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7186.0	664.0	119.18	7.75	256.62	0.0	280.45	128.0	13.0	39347.0	12502.0	767.0	12050.0	0.0	14028.0	
377	2005	10	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	629.0	121.0	68.77	9.9	27.85	1.0	13.48	3.0	1.0	6357.0	3413.0	1057.0	929.0	121.0	837.0	
378	2005	10	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	290.0	41.0	13.82	6.36	19.82	0.0	1.0	2.0	0.0	2505.0	771.0	546.0	1064.0	0.0	124.0	
379	2005	10	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	3472.0	463.0	279.0	11.0	76.0	2.0	95.0	45.0	0.0	23012.0	9924.0	980.0	6598.0	58.0	5452.0	
380	2005	10	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	270.0	46.0	10.22	1.03	22.33	0.0	12.42	0.0	1.0	1894.0	474.0	42.0	863.0	0.0	515.0	
381	2005	10	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8361.0	1088.0	257.28	7.55	467.35	0.0	355.82	116.0	3.0	61186.0	16641.0	695.0	19684.0	0.0	24166.0	
382	2005	10	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	555.0	101.0	30.5	1.28	38.35	0.0	30.88	5.0	0.0	5186.0	1683.0	120.0	1638.0	0.0	1745.0	
383	2005	11	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6624.0	1604.0	208.37	22.57	981.95	0.64	390.46	53.0	3.0	91973.0	14707.0	1415.0	52155.0	57.0	23639.0	
384	2005	11	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	120.0	45.0	16.93	0.52	22.65	0.0	4.9	0.0	0.0	2079.0	750.0	14.0	1067.0	0.0	248.0	
385	2005	11	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	397.0	102.0	10.12	1.36	73.26	0.27	17.0	2.0	0.0	6905.0	729.0	72.0	5101.0	6.0	997.0	
386	2005	11	DH	Independence Air	ORD	Chicago, IL: Chicago O'Hare International	117.0	36.0	4.44	0.42	21.46	0.0	9.68	1.0	0.0	2388.0	194.0	107.0	932.0	0.0	1155.0	
387	2005	11	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	388.0	113.0	22.63	0.12	67.84	0.0	22.41	4.0	0.0	6066.0	1282.0	3.0	3088.0	0.0	1693.0	
388	2005	11	HP	America West Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	277.0	72.0	12.74	1.0	49.99	1.36	6.9	1.0	0.0	3228.0	573.0	26.0	2290.0	29.0	310.0	
389	2005	11	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6893.0	1650.0	157.39	25.36	822.99	0.42	643.83	167.0	3.0	100080.0	17523.0	1525.0	41926.0	8.0	39098.0	
390	2005	11	NW	Northwest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	455.0	145.0	49.78	21.59	61.48	0.0	12.15	9.0	1.0	7551.0	2789.0	1269.0	2803.0	0.0	690.0	
391	2005	11	OH	Comair Inc.	ORD	Chicago, IL: Chicago O'Hare International	268.0	84.0	16.78	8.15	59.08	0.0	0.0	7.0	0.0	4362.0	540.0	492.0	3330.0	0.0	0.0	
392	2005	11	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4053.0	949.0	305.0	21.0	495.0	1.0	127.0	136.0	0.0	59483.0	11486.0	1575.0	38620.0	28.0	7774.0	
393	2005	11	RU	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	252.0	77.0	10.24	0.02	49.16	0.0	17.57	0.0	0.0	4304.0	452.0	2.0	2866.0	0.0	984.0	
394	2005	11	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	8118.0	1482.0	261.86	13.3	870.94	0.0	335.9	64.0	8.0	89701.0	16957.0	729.0	48867.0	0.0	23148.0	
395	2005	11	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	491.0	107.0	19.85	2.71	70.71	0.0	13.73	4.0	0.0	5640.0	795.0	129.0	3565.0	0.0	1151.0	
